# time : days since 2000-01-01
# height : 1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0
# lat : -26.25,-26.25,-26.51076889038086,-26.25,-26.619718551635742,-25.578947067260742,-27.046239852905273,-27.046239852905273,-25.578947067260742
# lon : 28.125,28.125,28.125,28.0,27.5,26.25,28.125,28.125,27.5
# tas : K
# dimensions : 
# - model: 9
# - time: 1163
time,0,1,2,3,4,5,6,7,8
18308.0,20.037848,19.64607,17.937893,20.345444,21.352558,18.940361,19.306206,19.995182,19.55424
18337.5,18.81308,18.341528,18.127542,19.972067,19.355259,16.762138,17.066187,18.021908,17.579914
18368.0,16.342579,16.891567,15.421521,15.290131,16.864689,15.508864,15.277081,15.4754305,15.742833
18398.5,13.861673,13.125196,12.313091,13.680807,14.3766365,11.604761,13.279231,12.009838,12.223252
18429.0,10.854837,11.03863,8.856576,11.403629,9.120773,8.709927,8.419542,11.573414,10.218026
18459.5,9.714359,10.407029,8.941036,9.33692,10.085053,9.938724,10.828357,11.412837,9.039778
18490.5,9.99537,13.785671,12.920981,10.269204,12.271069,13.265789,13.354347,11.446149,13.379127
18521.0,18.742954,18.900713,17.440271,17.120407,16.854616,17.609562,16.542671,18.449911,17.672592
18551.5,19.813599,17.92076,19.75829,17.667274,18.999592,17.405952,19.260813,18.664797,18.214903
18582.0,19.892593,19.924074,19.634506,19.138632,19.454966,17.640224,18.920055,18.618784,17.820635
18612.5,18.519129,22.473467,21.827616,19.172127,21.088717,19.244131,19.98047,21.187555,19.350315
18643.5,18.577906,21.558409,19.749247,21.11093,20.187544,19.024508,20.165712,20.21216,19.693611
18673.0,19.964178,20.055586,20.753414,20.082565,20.65279,20.835594,19.270653,20.939426,19.474405
18702.5,19.063385,19.774176,19.720652,20.669363,18.302555,16.309135,17.781366,19.967403,19.27007
18733.0,16.356434,14.905269,15.608075,17.516205,18.09644,14.124831,13.699505,15.291654,13.887242
18763.5,12.088816,10.510603,12.741558,12.773031,12.740467,11.380487,13.822383,14.182201,13.349961
18794.0,11.347635,8.525629,10.306741,8.436405,9.018143,8.7225,10.149706,11.428608,10.118569
18824.5,10.408848,10.100358,11.069149,12.753973,9.914247,9.179721,9.321094,10.420039,11.385725
18855.5,13.838876,11.984585,12.992179,13.866097,13.401684,11.642223,14.048683,13.790479,13.874763
18886.0,16.350468,17.660051,16.939508,18.700699,16.099215,16.838566,17.081001,15.064352,16.862717
18916.5,18.741608,20.332258,17.419361,20.019966,19.965626,16.112373,15.964853,18.783266,19.139616
18947.0,19.726395,18.51581,18.612045,17.434591,20.469248,19.739193,19.257885,19.859903,19.144915
18977.5,19.151789,18.637255,21.315866,18.687386,20.050173,20.323416,21.516573,19.265985,20.170841
19008.5,20.542444,20.664976,22.501505,20.51605,22.00804,21.816927,20.473177,19.642824,20.385689
19038.0,,,22.845364,21.22673,21.045216,20.205528,,,21.2866
19038.5,20.866003,19.049177,,,,,20.448631,19.32349,
19068.5,18.377777,19.367407,18.400766,20.241842,20.397007,18.220146,17.906946,17.763485,18.435078
19099.0,16.654102,16.129604,16.874676,16.12085,17.40839,13.976363,15.866375,15.740354,14.099248
19129.5,13.3892,12.665327,14.201336,12.296591,13.49889,10.902338,11.1688795,11.326092,12.639268
19160.0,11.203592,10.960077,11.306375,10.126713,10.873184,10.376064,9.0135975,10.381275,11.645944
19190.5,10.3588295,10.8373575,10.4076805,12.1940365,10.805024,9.525485,8.702197,9.431544,11.103285
19221.5,12.826547,13.2609215,13.537253,13.634591,11.20512,15.550518,15.1212845,11.270917,13.937232
19252.0,17.665684,18.525652,19.480036,19.362595,17.368868,18.099827,16.13987,17.285543,15.747574
19282.5,18.715363,21.618544,18.060993,21.720009,20.215412,17.923653,19.192728,19.155062,17.167845
19313.0,19.425797,21.292116,18.83992,21.418814,20.886179,20.307674,17.202068,19.711435,20.35164
19343.5,21.867273,20.902575,20.845926,22.682625,20.860811,22.040457,19.26932,20.258142,19.672306
19374.5,20.362848,20.362547,18.866495,21.339567,19.659193,21.541292,20.549349,21.952272,21.147957
19404.0,19.307775,18.816755,19.790524,21.931717,19.541798,21.085045,19.887505,21.584476,19.772532
19433.5,18.24884,17.207159,20.139322,19.961386,18.316746,20.243675,17.216333,18.337765,17.860554
19464.0,14.586352,15.674159,15.202741,14.068359,16.525333,16.209122,16.73341,16.260067,15.226262
19494.5,13.904978,11.969252,13.57185,13.931356,11.835926,11.942957,12.511958,12.2579155,13.108323
19525.0,11.088602,9.1062565,11.953988,11.173008,9.599319,10.021725,8.663439,8.714344,11.009561
19555.5,10.605442,8.505906,12.467892,8.204962,10.382203,10.895694,10.074878,10.5282545,9.560865
19586.5,11.923776,12.761013,11.682548,14.699624,13.377026,12.410229,13.815224,13.470929,12.74079
19617.0,15.083164,16.384417,19.219294,16.919235,17.189669,14.983982,18.777962,16.006063,16.211533
19647.5,18.045898,20.156355,18.786427,18.418434,19.739368,20.899025,19.91508,18.928255,18.985563
19678.0,17.973953,18.534365,19.658798,20.858511,17.997416,20.281857,19.644115,19.425638,19.641405
19708.5,19.873072,23.218493,20.467508,21.750435,18.897219,20.66567,19.172121,19.928736,20.813938
19739.5,22.799555,21.104155,19.165232,22.469206,19.266829,20.57007,18.675508,20.3714,20.687874
19769.0,22.131811,19.878675,19.26672,19.633072,19.434284,20.960075,19.225487,21.518559,19.777628
19798.5,21.293213,18.725714,18.218973,18.772451,16.492222,19.6455,19.706903,20.386776,19.189716
19829.0,18.525806,16.2561,16.392345,17.994446,14.736333,16.545822,15.460979,16.542873,15.685887
19859.5,12.773325,14.429823,11.736065,12.737448,12.438709,12.682032,12.415706,15.842571,13.566331
19890.0,10.616098,10.577051,10.203805,12.684483,9.832138,9.358364,10.479235,10.293446,10.336129
19920.5,10.772739,8.639207,9.264309,11.000128,7.7821054,10.829104,10.976794,11.980159,9.167189
19951.5,15.124978,9.63583,12.020316,10.760659,10.661602,12.215984,12.411446,15.242536,14.617621
19982.0,19.250248,15.927446,19.102015,17.786453,17.539644,19.762608,18.513832,18.968618,17.70308
20012.5,20.576813,17.335615,19.47234,15.943703,17.925343,16.889503,18.614481,20.095003,20.862577
20043.0,22.2939,18.22577,18.519638,18.92092,20.36506,18.299648,18.875103,20.187754,18.102953
20073.5,20.720484,19.09633,20.668436,19.30674,20.424929,20.0595,20.606356,21.232904,20.763248
20104.5,21.00976,22.099546,21.495005,18.770597,18.60243,21.496553,20.768099,20.988832,20.977638
20134.0,20.430212,22.174025,20.70123,21.624802,18.554462,22.902641,19.673668,19.505436,20.157816
20163.5,18.587463,18.350897,19.455912,18.884726,18.199772,21.145256,18.661554,18.601955,20.038136
20194.0,16.629414,17.726894,15.983045,16.439941,14.068852,17.003555,15.088146,15.467587,15.338841
20224.5,12.476969,13.198591,11.738232,14.794607,10.864033,16.740747,12.561366,11.462505,14.6111
20255.0,9.462229,10.056086,8.100656,11.859257,10.359512,12.016872,10.594835,10.386127,12.142434
20285.5,11.038029,7.8481607,8.343014,10.64826,9.442109,11.61539,10.067126,10.992915,11.6842785
20316.5,13.744027,10.753414,12.903739,11.012368,13.145916,15.139172,12.388985,12.629865,14.037269
20347.0,17.474186,15.000933,17.315027,20.366714,17.029268,19.654118,15.2350855,17.169394,18.250504
20377.5,20.301361,18.623,16.691486,19.3404,19.596516,21.105568,17.252176,20.3248,16.151701
20408.0,18.804184,18.051577,20.11702,18.097372,17.779459,20.610165,20.634747,19.06544,18.133348
20438.5,20.43957,19.757433,20.82261,19.13932,19.476656,20.528769,19.941744,19.362574,20.096256
20469.5,20.117395,19.43289,20.20991,18.974943,19.79582,20.580843,20.572115,20.756716,19.575294
20499.0,,,19.042751,18.062119,18.976826,18.984062,,,19.917551
20499.5,20.409155,19.86006,,,,,21.152122,21.406803,
20529.5,17.189056,18.93952,20.344309,18.414267,16.839909,17.623924,17.974085,17.788387,18.333393
20560.0,14.429492,16.259426,15.509473,14.737244,16.455326,16.534744,15.194256,15.67056,16.675297
20590.5,13.023996,13.842329,14.0341,11.184469,12.245106,15.212,12.968562,12.77824,12.349351
20621.0,9.458719,11.389307,10.706582,13.048252,11.529648,11.141109,11.049273,11.122883,9.890634
20651.5,9.8913,10.685746,11.363064,8.422888,10.619203,8.971591,10.519946,10.303798,11.561293
20682.5,13.822915,12.634365,14.005271,10.824044,13.124432,13.452282,13.976936,13.380719,13.914405
20713.0,17.547367,19.78557,13.999079,17.585403,15.780916,19.53046,17.69114,17.596762,18.995865
20743.5,20.68509,18.04872,20.126087,21.103767,18.77013,20.09748,19.899149,19.145174,20.611265
20774.0,19.856552,20.204073,21.078354,19.585257,21.845041,21.087093,19.186749,19.74714,19.209063
20804.5,21.467798,19.054857,20.047098,23.527565,19.774813,20.896719,20.787264,19.916864,20.616337
20835.5,20.544184,20.999723,20.412912,22.75955,20.100996,20.226595,20.508272,21.093813,20.303719
20865.0,20.451605,21.573195,21.481197,20.792038,19.434925,20.051659,18.469688,19.75278,20.973093
20894.5,19.563385,17.382025,19.89567,19.717733,17.53635,17.58419,17.74737,19.096493,19.190357
20925.0,16.06908,15.3251295,17.005596,16.952545,15.086797,14.80046,14.891918,16.375301,17.313358
20955.5,14.789316,11.787428,12.608807,13.685507,13.302082,13.35177,11.856563,14.107647,15.023576
20986.0,10.417551,11.561701,9.389688,14.381077,10.743179,7.821438,9.49016,9.657825,13.0962305
21016.5,10.750858,9.518235,10.209011,6.8622193,11.0920725,10.779971,8.642322,10.478755,11.369368
21047.5,13.428567,12.340115,13.985068,15.475228,13.50404,13.407543,11.248268,12.943036,12.045997
21078.0,16.658329,17.026934,15.642694,18.504868,17.345797,17.654575,17.10859,18.215109,17.81395
21108.5,20.585663,17.265486,18.767689,18.322304,19.844349,15.796394,16.273996,17.086214,19.649687
21139.0,19.16066,18.94568,19.660904,17.673452,20.941813,19.93655,18.390972,18.076975,21.154985
21169.5,20.391535,20.750109,21.423319,19.158821,24.909426,21.834036,20.181643,20.068842,20.224186
21200.5,22.157892,20.466124,21.567331,18.072905,19.097761,20.372957,20.408907,18.969728,20.964638
21230.0,21.734015,20.228193,22.133785,19.299088,21.247486,19.982292,20.462791,19.71143,20.541483
21259.5,18.418884,17.956823,20.339914,18.462454,19.035099,18.222954,19.492487,18.192379,20.011372
21290.0,16.636982,16.48788,18.055798,17.062744,13.212285,15.161178,15.417217,15.802396,16.92731
21320.5,11.499399,12.727156,15.360729,16.00234,12.664234,13.307978,13.306209,11.728344,13.122605
21351.0,8.908243,9.142267,9.35093,9.687046,8.799545,9.850155,11.143969,9.446003,8.86155
21381.5,11.6383095,11.139176,10.788174,9.135351,8.160768,11.492129,9.276721,9.755916,8.837568
21412.5,14.374063,13.430141,14.049552,12.636605,13.252666,12.345409,13.159981,14.8361025,12.64054
21443.0,17.55811,18.551317,16.819971,18.007614,18.153383,19.917301,16.709694,16.93154,19.294266
21473.5,20.494537,19.312971,20.652393,20.643929,20.10683,20.39518,19.251749,17.977694,19.993345
21504.0,18.84291,19.207308,20.323135,19.873892,19.068766,23.118801,17.51585,20.279123,19.890184
21534.5,20.44546,19.937548,21.515757,19.514442,17.895205,23.662008,20.857698,22.254938,20.620243
21565.5,19.688196,19.30847,22.199045,18.089842,19.515272,20.934023,20.742464,22.862429,20.600044
21595.0,20.81626,19.565443,20.51147,17.424637,18.893085,21.928185,19.018333,21.324467,20.195139
21624.5,19.703125,19.891394,19.350962,19.276937,17.45908,22.40023,18.378168,20.329403,18.574818
21655.0,15.902667,14.0820875,16.560406,16.546295,15.760686,16.179276,14.121929,16.364986,16.531406
21685.5,12.244547,12.639509,12.10664,10.042471,13.257343,14.468927,12.37762,13.165081,13.216569
21716.0,9.798746,10.556269,8.626504,10.257603,8.323471,9.917507,11.118883,10.313404,9.520394
21746.5,9.11829,10.129899,10.964962,9.275732,9.909699,11.610507,9.153918,11.707698,10.862867
21777.5,16.565315,13.960049,12.29885,11.979562,13.344067,14.109966,13.647957,13.078504,12.466376
21808.0,20.017277,19.49602,17.919825,18.87706,17.852266,18.555485,17.207253,18.200705,18.013748
21838.5,17.96698,20.979414,18.438282,19.675117,19.46645,20.26258,20.4741,19.587618,18.612822
21869.0,19.28865,18.87903,21.614548,22.43926,20.16215,20.23727,18.677288,20.497965,19.997118
21899.5,19.718775,19.654406,18.815714,18.740395,21.117556,21.508139,21.015902,20.812891,19.638279
21930.5,19.638544,20.8338,18.577982,18.855711,22.439161,21.461946,21.504366,21.9256,20.049904
21960.0,,,19.872921,22.53749,22.968586,22.113914,,,20.318003
21960.5,19.848242,20.028852,,,,,19.995384,20.892551,
21990.5,17.374908,18.750769,17.829813,19.189016,19.261448,17.899132,19.954096,21.337704,19.30846
22021.0,15.227405,14.299769,15.286847,17.794373,14.692784,17.500748,16.779705,17.894558,13.931371
22051.5,13.037729,14.932112,10.848522,11.670675,11.913197,14.737055,14.653987,12.406902,11.307023
22082.0,10.202463,9.727076,8.507302,11.783024,9.585861,9.905544,10.491381,8.899738,9.785958
22112.5,9.659397,7.950486,9.529385,10.77149,8.779847,8.514468,9.513049,9.585109,9.881941
22143.5,12.480447,14.393276,12.718436,14.59559,12.698193,15.632763,14.85981,12.954846,13.003913
22174.0,17.615208,18.711046,20.404627,17.098618,17.719301,20.008091,17.955238,16.825644,16.783981
22204.5,16.684021,20.84712,19.43694,18.36045,18.705097,21.485329,20.710184,19.910189,19.165617
22235.0,20.331223,20.02765,20.3947,19.477804,18.547953,20.39819,20.083965,19.872751,20.129107
22265.5,20.093164,22.00783,21.236887,19.248756,21.41556,19.958914,20.507051,21.9331,20.938938
22296.5,19.729883,20.430021,22.037424,22.243345,19.11357,19.955172,22.41672,21.250856,20.645699
22326.0,20.699987,21.97038,21.062801,20.501663,19.244831,18.77282,20.144249,19.235294,21.957834
22355.5,21.119873,20.640173,20.412394,19.98345,16.904636,18.205559,17.893793,17.32043,20.08855
22386.0,16.02428,17.680386,17.285748,16.75824,15.501134,16.693527,15.65675,16.993069,14.164891
22416.5,12.900797,13.935041,15.588024,12.301046,13.063404,11.701258,12.850337,13.411968,12.814225
22447.0,9.129587,9.928492,11.113748,13.431004,9.41185,9.560665,10.893145,9.449085,11.194741
22477.5,10.303471,8.080583,12.892544,11.180365,11.414796,9.474368,10.133777,11.698237,11.097242
22508.5,14.2220545,12.184963,15.207236,16.052254,12.257458,9.467785,13.109016,13.116132,14.279914
22539.0,17.782658,18.960466,19.347956,20.811508,18.548464,17.928745,16.079262,17.732992,19.712265
22569.5,18.87793,20.428877,19.894733,15.635658,20.083454,19.61927,19.627909,19.50696,22.247465
22600.0,20.445023,19.192446,20.671127,19.913168,17.995737,19.916592,20.38435,18.817575,20.165026
22630.5,21.755701,19.540728,19.616922,18.921211,19.006777,20.026205,21.353334,18.894312,21.821476
22661.5,20.172235,22.615385,20.03074,22.066252,19.062788,22.027193,22.438814,18.606966,21.142525
22691.0,19.13877,21.59419,20.547115,22.07405,20.207813,22.016594,21.44561,20.252018,21.124796
22720.5,20.088623,18.340063,19.707682,19.293966,19.724827,22.036858,20.30926,18.271114,19.675495
22751.0,16.443287,17.780483,16.831951,14.845093,15.594121,16.402206,17.456158,13.749661,15.512639
22781.5,13.470377,13.490583,13.549694,12.759573,11.070118,13.354609,14.684627,12.962688,13.489915
22812.0,13.210276,9.878504,8.624581,8.314426,8.132278,9.325161,12.541613,10.186573,10.378457
22842.5,11.090366,10.537461,8.698086,10.498938,10.993623,9.275577,11.120257,10.062495,10.671888
22873.5,12.086984,13.551693,14.820426,13.297341,13.096569,14.71806,13.4459305,14.241651,13.098853
22904.0,18.426609,18.949724,14.287134,19.476974,16.144747,18.286533,18.009926,15.098074,19.486221
22934.5,19.723175,18.688581,18.80608,21.436928,19.75063,20.391426,18.469095,19.556215,18.782682
22965.0,22.864365,21.69037,19.264938,22.14083,20.508799,20.632107,18.526531,20.44935,21.188524
22995.5,20.538935,19.881304,20.639444,23.06147,22.140139,20.010153,21.338228,21.068659,19.940952
23026.5,18.579828,18.687132,21.342295,22.26428,19.640425,23.170626,20.449434,21.769564,19.146278
23056.0,18.976873,18.846907,19.980251,22.707535,19.917042,18.564018,22.624474,21.2215,20.242685
23085.5,18.21231,19.989874,19.220255,22.392324,19.725224,17.664574,19.320673,19.550594,19.982777
23116.0,13.76308,14.596553,16.33427,16.055145,16.907688,14.848647,16.58305,18.28796,17.126438
23146.5,11.604227,10.922407,14.066387,14.751577,14.299854,14.071558,14.44897,13.844921,15.820146
23177.0,8.654734,9.858973,11.420297,10.164402,11.5594635,11.657711,10.807848,10.5120125,12.142282
23207.5,9.580418,9.210404,10.112179,11.457312,10.783448,7.733432,11.1630125,11.206477,9.970655
23238.5,13.308419,12.805538,14.278251,13.123055,14.458843,14.027782,11.775276,12.973279,13.80622
23269.0,19.083256,18.625689,17.632135,17.120224,17.926943,16.04874,17.308083,19.600027,16.804062
23299.5,20.884369,18.036116,19.816395,20.219429,19.070301,19.843666,19.351633,19.966738,18.221312
23330.0,19.794632,18.718904,20.097794,18.740591,20.829905,18.619595,21.144604,20.736185,18.807238
23360.5,20.137598,20.63103,21.406107,21.394753,22.2464,20.622122,20.244387,20.935297,18.892185
23391.5,21.489923,20.749662,22.966867,23.5921,23.6602,20.54288,23.02405,21.739565,19.287727
23421.0,,,21.524227,19.941635,21.299854,21.545158,,,20.608896
23421.5,20.228308,20.9698,,,,,21.577324,20.977085,
23451.5,20.390015,17.886389,18.708445,18.352652,20.556126,18.93084,20.702662,20.161129,20.185932
23482.0,14.71593,16.988857,15.957257,14.677887,17.824009,15.947097,15.8773,16.351772,16.958317
23512.5,13.405405,15.956099,14.231457,13.997519,14.446735,13.36825,13.322322,14.572063,13.042985
23543.0,12.1796665,12.159052,11.128457,10.593723,12.529648,11.282284,10.42705,11.012836,9.205514
23573.5,11.445774,9.695176,9.779324,13.04801,10.120973,11.093905,10.596667,10.031306,9.008802
23604.5,15.430306,14.4484215,16.343712,12.483468,12.6546135,15.358318,13.211464,14.279645,13.416877
23635.0,17.469059,20.02968,16.709742,18.05986,17.658297,16.716373,17.540016,17.864767,17.286575
23665.5,20.805237,20.077192,19.976734,18.798622,20.326557,17.652016,18.518778,20.365694,19.612913
23696.0,18.823532,21.132875,19.432571,20.256124,22.74293,19.126156,20.296734,21.337229,19.749651
23726.5,19.224207,21.068895,20.749216,18.193184,19.969728,21.512625,21.305391,20.956964,20.855534
23757.5,20.27276,18.953733,20.47938,18.788542,19.787,22.878847,20.190706,20.683748,22.908943
23787.0,20.832067,21.060774,20.837948,19.21141,19.599323,20.752556,20.079765,21.004429,21.371653
23816.5,21.148132,20.457037,20.048563,17.703695,18.393864,21.321556,17.800776,19.348232,18.964985
23847.0,17.811878,17.432644,17.686413,17.367645,14.613378,20.802078,17.097271,16.401516,15.321935
23877.5,17.734568,12.343763,14.7006645,17.603994,13.127705,12.890375,14.538569,13.273235,14.479417
23908.0,10.672251,12.299219,10.996438,14.049107,9.738235,12.289242,9.883898,11.17461,10.441049
23938.5,9.392185,10.305528,10.388058,7.965338,11.95688,12.445346,10.142077,9.963649,10.003157
23969.5,14.281991,12.684231,13.33776,13.894418,15.684948,16.273388,13.158882,13.975141,12.723823
24000.0,18.981937,18.37691,18.76269,18.96373,19.22101,17.574986,18.446358,16.11489,16.583115
24030.5,20.168274,22.642653,17.11327,19.976936,19.098866,19.416817,20.554544,17.63605,19.062162
24061.0,19.850327,21.885164,17.983109,21.222403,18.681192,23.022243,20.393963,18.6186,19.137926
24091.5,22.012903,22.34572,21.427713,21.198921,20.051668,21.299856,19.69974,21.08346,22.621433
24122.5,21.603357,22.611723,20.048563,22.195707,21.631666,20.563173,20.393343,21.702394,21.660255
24152.0,20.853857,18.848402,19.208675,21.182785,21.641804,20.61776,19.65725,20.807804,20.14393
24181.5,19.582031,19.067968,17.778025,20.129538,22.242924,17.655327,18.952814,19.975552,19.297047
24212.0,16.712269,17.890987,17.133678,18.536072,17.280613,14.622939,15.515789,16.805202,17.344242
24242.5,14.810617,14.357069,13.53532,15.515066,13.709003,14.128565,13.133662,13.916302,11.897019
24273.0,12.382517,13.045618,9.61213,11.231663,11.42009,9.6810875,10.090563,8.845448,10.373239
24303.5,11.724552,12.319596,10.229916,10.305609,10.529328,10.46741,11.146808,8.903071,8.878981
24334.5,13.708779,13.238857,15.312369,14.5693445,13.113628,11.514629,15.019783,13.4099245,13.1264105
24365.0,19.261356,19.651506,19.742731,20.15068,18.44327,15.419682,17.25013,19.377768,17.347122
24395.5,20.689209,20.163618,19.862843,20.21241,19.902332,20.667397,20.058207,20.956606,19.487516
24426.0,20.070053,20.875246,19.787094,18.010641,21.92451,22.785976,20.691936,20.62797,18.931505
24456.5,21.08874,22.423021,20.891886,20.096016,19.595064,22.385519,21.644564,20.908167,20.709324
24487.5,21.49615,20.472715,20.662973,18.988157,19.655348,21.58417,21.469057,22.687319,21.535286
24517.0,21.62995,21.479902,22.00732,19.89235,19.484608,20.161217,19.60125,21.764652,20.727304
24546.5,20.204224,19.306402,19.455362,20.767202,19.11948,20.597862,19.769373,20.071926,20.25423
24577.0,15.30849,17.05972,18.657269,20.279327,16.237003,18.041061,16.78062,16.018764,17.739414
24607.5,15.817942,13.787764,14.163952,16.020193,15.873066,14.609644,13.492457,14.892803,14.126176
24638.0,11.353128,10.702814,11.111276,7.5887794,11.952164,12.629482,10.242266,12.23888,9.746957
24668.5,11.107029,13.288499,9.704586,9.577398,11.721406,11.48453,10.108752,12.661708,10.190077
24699.5,13.504403,15.703915,13.595756,15.155953,15.557446,17.572765,14.902168,15.338239,13.159095
24730.0,19.444553,17.41228,19.90893,17.893112,19.03232,20.01575,17.939919,18.183096,18.952225
24760.5,20.433807,19.173384,19.905872,18.031868,20.161152,22.55851,20.166727,19.333925,19.88928
24791.0,21.796616,21.135164,18.145035,18.077963,19.123392,20.647457,21.383038,20.001352,21.327532
24821.5,20.965174,21.857347,19.581278,20.921791,22.092226,22.136465,20.702974,19.967463,20.691715
24852.5,20.86645,19.879423,21.706797,20.838133,22.264967,21.625856,21.466097,21.054873,22.316353
24882.0,,,23.156277,21.781998,22.149097,22.173454,,,21.77772
24882.5,22.034979,22.075148,,,,,21.157616,21.36121,
24912.5,18.11856,19.631964,18.983438,20.64855,19.31989,21.2015,18.766779,19.919186,18.950184
24943.0,18.391193,17.133236,16.912548,17.208923,15.686467,15.671889,15.939587,15.036954,17.506962
24973.5,13.139139,15.473219,13.454754,15.710775,14.946827,13.337641,13.632869,13.4488945,11.807389
25004.0,11.858225,10.110163,11.121469,11.523472,11.741318,10.821102,11.799364,10.2343025,11.482553
25034.5,9.729832,10.818223,11.109463,9.953955,11.296906,12.07886,11.476611,11.052669,9.870497
25065.5,14.722421,13.886379,13.285605,14.991006,13.2431755,12.934307,14.589577,11.722119,15.260016
25096.0,19.887608,19.163256,18.646753,19.011154,20.423372,17.093632,19.611,16.237326,18.64116
25126.5,21.66156,22.465712,18.953022,20.360207,20.075703,22.121346,18.470621,19.096987,23.621336
25157.0,20.080276,22.966738,19.360947,21.101553,19.372446,20.110592,20.619823,19.813578,20.764269
25187.5,22.449121,23.44005,20.727945,21.794807,21.703981,21.296743,22.482576,20.267694,20.535221
25218.5,22.010462,21.156126,21.87745,22.985624,23.36717,21.553072,22.920137,21.885317,22.52024
25248.0,20.033148,20.552504,19.942806,22.39769,20.548267,20.532616,22.278954,21.167484,20.644724
25277.5,18.50647,19.152685,18.184427,20.640005,18.626408,18.316063,21.670343,19.6748,19.167255
25308.0,16.433857,16.413357,13.529462,18.06018,16.491184,15.717147,16.443707,17.451626,16.85175
25338.5,13.227121,14.84712,14.602673,15.8637905,14.811024,13.942865,14.006648,14.666332,14.009629
25369.0,13.026682,11.107843,10.535806,10.707371,11.639725,10.982845,11.850817,11.567371,11.880349
25399.5,12.945927,12.5569315,10.376797,12.865576,10.295716,11.639377,11.875506,10.17126,11.691847
25430.5,13.742532,15.567684,13.493979,15.483071,15.167461,13.158398,16.087105,14.9168215,13.863837
25461.0,19.489079,19.669634,19.558313,19.853561,18.785524,16.65128,21.16288,18.49999,18.335129
25491.5,18.892792,17.096083,21.681477,19.411232,18.805164,17.005714,22.85557,20.965334,17.859587
25522.0,20.668686,18.695498,20.367111,20.642752,21.242746,20.732876,22.553661,19.51478,20.610064
25552.5,21.544733,22.612658,20.925333,21.262978,20.41437,22.16686,22.055544,21.338434,22.224766
25583.5,22.49914,21.547972,21.290842,24.247404,20.763716,22.505587,21.962526,21.143251,20.693428
25613.0,21.300299,22.175611,22.794918,23.083328,23.455677,20.586784,23.056602,20.4278,20.66041
25642.5,18.802246,20.916967,19.44584,21.14562,20.444675,17.590782,20.348993,19.555904,19.380146
25673.0,16.81432,17.452572,15.907117,16.113922,17.253696,16.749588,19.904095,17.226223,15.878392
25703.5,13.132303,16.603254,13.135265,15.21163,12.81963,13.387201,14.509059,15.010357,14.517716
25734.0,11.746622,11.727045,12.628121,13.1861,10.041702,10.062008,10.910143,11.6978035,10.968087
25764.5,9.737522,12.303758,8.778408,9.324804,11.965669,11.165408,11.37749,9.638484,10.752241
25795.5,15.145486,16.851528,14.402518,14.988748,14.974224,9.444714,13.774513,14.676618,13.547828
25826.0,19.430393,19.056353,16.450312,20.155594,20.015657,16.335209,19.357704,17.890097,18.791916
25856.5,18.295807,21.316145,21.304127,20.378548,23.375507,18.978676,20.710611,19.94446,18.248045
25887.0,21.78682,22.035921,22.971848,21.31545,23.087473,19.653011,21.662518,18.888987,20.484148
25917.5,21.729364,21.189775,21.563242,19.240517,23.297426,22.164755,21.858736,20.737665,20.873722
25948.5,21.234735,21.251005,22.174448,22.57147,24.19377,20.334322,19.398592,21.727388,21.548256
25978.0,18.600592,20.114088,22.915127,21.57985,21.64632,20.896904,20.474937,21.203556,21.457926
26007.5,17.39325,21.01673,19.612162,17.995657,22.21027,19.872398,19.761408,20.692867,19.454548
26038.0,16.87621,17.920437,17.428509,16.388,17.332005,15.40245,16.136578,18.526638,16.251438
26068.5,13.395548,16.427443,14.067883,15.676138,12.997852,13.134119,13.318294,15.106792,13.835771
26099.0,9.983866,12.707453,11.930215,10.235111,11.112198,10.404079,11.426195,12.636829,11.0337
26129.5,10.328434,12.649095,10.818935,14.598211,9.594026,12.246219,11.92052,9.735896,11.494856
26160.5,14.1248865,16.752468,15.987632,13.60035,13.733837,15.825085,13.216194,14.581525,13.562507
26191.0,18.610386,18.744005,19.326624,15.570052,18.076479,21.337955,15.627725,17.209188,18.09578
26221.5,20.12439,20.732527,18.963886,19.896523,18.769032,18.714424,18.761637,20.989962,20.825804
26252.0,19.135422,24.034578,21.25557,21.985464,19.301493,19.763577,18.478802,21.11201,20.49782
26282.5,22.569117,21.78969,21.98115,20.1193,25.08185,20.853933,19.805452,21.510736,21.34702
26313.5,21.8659,23.669127,22.90626,23.123198,21.940779,20.316225,19.815157,21.30414,22.670998
26343.0,,,22.391048,21.290176,20.835499,20.73211,,,20.161264
26343.5,21.494177,21.302992,,,,,21.347008,20.737858,
26373.5,21.41101,20.501806,19.975718,21.112417,21.691563,18.697472,20.452173,20.368526,20.336933
26404.0,15.634051,18.161892,16.969707,17.534912,18.267155,15.620498,15.250195,17.044094,16.66724
26434.5,14.084635,13.80171,13.417339,14.125418,16.377155,14.396479,13.339534,12.707073,14.868272
26465.0,11.155497,10.964319,9.41575,13.367008,13.073013,11.199154,10.34215,11.138905,12.342324
26495.5,11.342564,10.849839,10.532314,10.769384,11.618806,11.212802,10.387256,10.517756,9.814924
26526.5,12.834695,13.857235,14.581626,14.846902,15.956249,14.613354,14.916939,13.292432,12.424232
26557.0,19.883,19.365526,17.148035,16.571426,18.795137,19.605686,17.301125,16.978903,17.847427
26587.5,19.10907,21.74272,20.025318,20.314247,19.832874,20.143227,17.908426,19.493837,18.884855
